"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"37","North Carolina","37119001510","Mecklenburg County, NC - 37119001510","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001603","Mecklenburg County, NC - 37119001603","2020","52.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001603","Mecklenburg County, NC - 37119001603","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001605","Mecklenburg County, NC - 37119001605","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001605","Mecklenburg County, NC - 37119001605","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001606","Mecklenburg County, NC - 37119001606","2020","64.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001606","Mecklenburg County, NC - 37119001606","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001607","Mecklenburg County, NC - 37119001607","2020","43.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001607","Mecklenburg County, NC - 37119001607","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001608","Mecklenburg County, NC - 37119001608","2020","74.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001608","Mecklenburg County, NC - 37119001608","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001609","Mecklenburg County, NC - 37119001609","2020","90.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001609","Mecklenburg County, NC - 37119001609","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001701","Mecklenburg County, NC - 37119001701","2020","99.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001701","Mecklenburg County, NC - 37119001701","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001702","Mecklenburg County, NC - 37119001702","2020","83.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001702","Mecklenburg County, NC - 37119001702","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001801","Mecklenburg County, NC - 37119001801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001801","Mecklenburg County, NC - 37119001801","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001802","Mecklenburg County, NC - 37119001802","2020","57.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001802","Mecklenburg County, NC - 37119001802","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001910","Mecklenburg County, NC - 37119001910","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001910","Mecklenburg County, NC - 37119001910","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001911","Mecklenburg County, NC - 37119001911","2020","99.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001911","Mecklenburg County, NC - 37119001911","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001914","Mecklenburg County, NC - 37119001914","2020","96.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001914","Mecklenburg County, NC - 37119001914","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001916","Mecklenburg County, NC - 37119001916","2020","69.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001916","Mecklenburg County, NC - 37119001916","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001917","Mecklenburg County, NC - 37119001917","2020","80.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001917","Mecklenburg County, NC - 37119001917","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001918","Mecklenburg County, NC - 37119001918","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001918","Mecklenburg County, NC - 37119001918","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001919","Mecklenburg County, NC - 37119001919","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001919","Mecklenburg County, NC - 37119001919","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001920","Mecklenburg County, NC - 37119001920","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001920","Mecklenburg County, NC - 37119001920","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001921","Mecklenburg County, NC - 37119001921","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001921","Mecklenburg County, NC - 37119001921","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001922","Mecklenburg County, NC - 37119001922","2020","84.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001922","Mecklenburg County, NC - 37119001922","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001923","Mecklenburg County, NC - 37119001923","2020","3.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001923","Mecklenburg County, NC - 37119001923","2020","96.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001924","Mecklenburg County, NC - 37119001924","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001924","Mecklenburg County, NC - 37119001924","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001925","Mecklenburg County, NC - 37119001925","2020","72.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001925","Mecklenburg County, NC - 37119001925","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001926","Mecklenburg County, NC - 37119001926","2020","95.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001926","Mecklenburg County, NC - 37119001926","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119001927","Mecklenburg County, NC - 37119001927","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119001927","Mecklenburg County, NC - 37119001927","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002004","Mecklenburg County, NC - 37119002004","2020","42.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002004","Mecklenburg County, NC - 37119002004","2020","98.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002005","Mecklenburg County, NC - 37119002005","2020","68.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002005","Mecklenburg County, NC - 37119002005","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002006","Mecklenburg County, NC - 37119002006","2020","94.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002006","Mecklenburg County, NC - 37119002006","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002007","Mecklenburg County, NC - 37119002007","2020","92.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002007","Mecklenburg County, NC - 37119002007","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002008","Mecklenburg County, NC - 37119002008","2020","73.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002008","Mecklenburg County, NC - 37119002008","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002100","Mecklenburg County, NC - 37119002100","2020","97.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002100","Mecklenburg County, NC - 37119002100","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002201","Mecklenburg County, NC - 37119002201","2020","78.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002201","Mecklenburg County, NC - 37119002201","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002202","Mecklenburg County, NC - 37119002202","2020","55.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002202","Mecklenburg County, NC - 37119002202","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002300","Mecklenburg County, NC - 37119002300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002300","Mecklenburg County, NC - 37119002300","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002400","Mecklenburg County, NC - 37119002400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002400","Mecklenburg County, NC - 37119002400","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002500","Mecklenburg County, NC - 37119002500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002500","Mecklenburg County, NC - 37119002500","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002600","Mecklenburg County, NC - 37119002600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002600","Mecklenburg County, NC - 37119002600","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002701","Mecklenburg County, NC - 37119002701","2020","97.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002701","Mecklenburg County, NC - 37119002701","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002702","Mecklenburg County, NC - 37119002702","2020","97.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002702","Mecklenburg County, NC - 37119002702","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002800","Mecklenburg County, NC - 37119002800","2020","90.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002800","Mecklenburg County, NC - 37119002800","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002903","Mecklenburg County, NC - 37119002903","2020","25.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002903","Mecklenburg County, NC - 37119002903","2020","90.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002905","Mecklenburg County, NC - 37119002905","2020","39.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002905","Mecklenburg County, NC - 37119002905","2020","92.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002907","Mecklenburg County, NC - 37119002907","2020","43.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002907","Mecklenburg County, NC - 37119002907","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002908","Mecklenburg County, NC - 37119002908","2020","31.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002908","Mecklenburg County, NC - 37119002908","2020","90.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002909","Mecklenburg County, NC - 37119002909","2020","55.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002909","Mecklenburg County, NC - 37119002909","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119002910","Mecklenburg County, NC - 37119002910","2020","94.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119002910","Mecklenburg County, NC - 37119002910","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003006","Mecklenburg County, NC - 37119003006","2020","7.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003006","Mecklenburg County, NC - 37119003006","2020","65.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003008","Mecklenburg County, NC - 37119003008","2020","90.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003008","Mecklenburg County, NC - 37119003008","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003012","Mecklenburg County, NC - 37119003012","2020","78.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003012","Mecklenburg County, NC - 37119003012","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003013","Mecklenburg County, NC - 37119003013","2020","84.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003013","Mecklenburg County, NC - 37119003013","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003015","Mecklenburg County, NC - 37119003015","2020","61.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003015","Mecklenburg County, NC - 37119003015","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003016","Mecklenburg County, NC - 37119003016","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003016","Mecklenburg County, NC - 37119003016","2020","66.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003017","Mecklenburg County, NC - 37119003017","2020","63.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003017","Mecklenburg County, NC - 37119003017","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003018","Mecklenburg County, NC - 37119003018","2020","12.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003018","Mecklenburg County, NC - 37119003018","2020","96.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003019","Mecklenburg County, NC - 37119003019","2020","45.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003019","Mecklenburg County, NC - 37119003019","2020","97.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003020","Mecklenburg County, NC - 37119003020","2020","81.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003020","Mecklenburg County, NC - 37119003020","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003021","Mecklenburg County, NC - 37119003021","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003021","Mecklenburg County, NC - 37119003021","2020","64.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003022","Mecklenburg County, NC - 37119003022","2020","23.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003022","Mecklenburg County, NC - 37119003022","2020","97.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003102","Mecklenburg County, NC - 37119003102","2020","78.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003102","Mecklenburg County, NC - 37119003102","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003105","Mecklenburg County, NC - 37119003105","2020","96.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003105","Mecklenburg County, NC - 37119003105","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003106","Mecklenburg County, NC - 37119003106","2020","63.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003106","Mecklenburg County, NC - 37119003106","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003108","Mecklenburg County, NC - 37119003108","2020","96.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003108","Mecklenburg County, NC - 37119003108","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003109","Mecklenburg County, NC - 37119003109","2020","76.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003109","Mecklenburg County, NC - 37119003109","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003110","Mecklenburg County, NC - 37119003110","2020","45.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003110","Mecklenburg County, NC - 37119003110","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003111","Mecklenburg County, NC - 37119003111","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37119003111","Mecklenburg County, NC - 37119003111","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37119003201","Mecklenburg County, NC - 37119003201","2020","84.7%","",,"Distance to Parks: 1/2 Mile"
